customerID,tenure,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_group,gender_Male,SeniorCitizen_1,Partner_True,Dependents_True,PhoneService_True,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_True,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_True
6711-FLDFB,0.08450704225352114,0.5636815920398011,0.06027579044541888,Baru,Sedang,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3873-WOSBC,0.9295774647887325,0.07313432835820893,0.20379644588045237,Lama,Rendah,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
7465-ZZRVX,0.0,0.5184079601990049,0.00594853450265405,Baru,Sedang,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
7975-JMZNT,0.9154929577464789,0.7308457711442786,0.6989499192245557,Lama,Tinggi,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
7251-XFOIL,0.8450704225352113,0.7059701492537314,0.6325640433879529,Lama,Tinggi,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4116-IQRFR,0.04225352112676056,0.05820895522388059,0.00626586660512347,Baru,Rendah,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3714-JTVOV,0.5774647887323944,0.5562189054726369,0.37048234479575354,Menengah,Sedang,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
8259-DZLIZ,0.8873239436619719,0.35422885572139307,0.39015116547426726,Lama,Sedang,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0442-ZXKVS,0.7464788732394366,0.9686567164179104,0.7399319178398338,Lama,Tinggi,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
7853-WNZSY,0.0,0.014925373134328346,0.0001096238172167089,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
3120-FAZKD,0.7464788732394366,0.057711442786069655,0.13986845141933996,Lama,Rendah,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
8606-OEGQZ,0.23943661971830985,0.07014925373134329,0.05029425340410801,Menengah,Rendah,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0225-ZORZP,0.02816901408450704,0.6572139303482587,0.024953842603277175,Baru,Tinggi,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4702-IOQDC,0.0,0.5159203980099502,0.005919686129702285,Baru,Sedang,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
9489-JMTTN,1.0,0.7114427860696517,0.7589545349642279,Lama,Tinggi,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0575-CUQOV,0.8309859154929577,0.7930348258706468,0.6748442187860605,Lama,Tinggi,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
0967-BMLBD,0.14084507042253522,0.01741293532338306,0.020488114470343873,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
6178-KFNHS,0.15492957746478872,0.5975124378109452,0.10275213477959844,Baru,Sedang,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2830-LEWOA,0.8450704225352113,0.8522388059701492,0.7420205400415416,Lama,Tinggi,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
5006-MXVRN,0.5352112676056339,0.024378109452736302,0.08581237018232173,Menengah,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1264-BYWMS,0.7605633802816901,0.781592039800995,0.6075640433879529,Lama,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
9658-WYUFB,0.22535211267605634,0.7577114427860697,0.18447957535195017,Menengah,Tinggi,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
8327-WKMIE,0.5070422535211268,0.018905472636815884,0.08850103854142627,Menengah,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
6917-FIJHC,1.0,0.0771144278606965,0.2027694438033695,Lama,Rendah,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
5329-KRDTM,1.0,0.5880597014925373,0.620522732517886,Lama,Sedang,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
7797-EJMDP,0.09859154929577466,0.47562189054726367,0.06412416339718441,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3530-VWVGU,0.295774647887324,0.01641791044776117,0.04402261712439419,Menengah,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
2013-SGDXK,0.0,0.6572139303482587,0.007558273713362567,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6368-NWMCE,0.5211267605633804,0.49651741293532337,0.30435033464112626,Menengah,Sedang,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3633-CDBUW,0.22535211267605634,0.6228855721393034,0.16468382183244867,Menengah,Tinggi,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False
0707-HOVVN,0.971830985915493,0.5696517412935324,0.5993364874221093,Lama,Sedang,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
8580-QVLOC,1.0,0.7383084577114428,0.7409935379644588,Lama,Tinggi,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
3956-MGXOG,0.3802816901408451,0.6203980099502486,0.2568832217862912,Menengah,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
9274-UARKJ,0.19718309859154928,0.6462686567164179,0.12822524809600738,Menengah,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4077-HWUYD,1.0,0.68955223880597,0.7436360489268405,Lama,Tinggi,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
2012-NWRPA,0.14084507042253522,0.8089552238805969,0.12836372028617588,Baru,Tinggi,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
8808-ELEHO,0.09859154929577466,0.6268656716417911,0.06544541887837527,Baru,Tinggi,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0103-CSITQ,0.7887323943661972,0.9069651741293533,0.7193514885760443,Lama,Tinggi,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
3506-LCJDC,0.0,0.01691542288557213,0.00013270251557812116,Baru,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8671-KKKOS,0.6338028169014085,0.2716417910447761,0.23578929148396033,Menengah,Sedang,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7305-ZWMAJ,0.4084507042253521,0.024378109452736302,0.06557812139395339,Menengah,Rendah,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
9518-XXBXE,0.1267605633802817,0.5676616915422885,0.08096584352642512,Baru,Sedang,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3934-HXCFZ,0.3098591549295775,0.8059701492537313,0.25012693284098775,Menengah,Tinggi,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
6578-KRMAW,0.4366197183098592,0.7477611940298508,0.3416224324948073,Menengah,Tinggi,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
4860-IJUDE,0.16901408450704225,0.5522388059701492,0.10822178629125317,Menengah,Sedang,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7666-WKRON,0.5352112676056339,0.618905472636816,0.36726863604892684,Menengah,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True
9688-YGXVR,0.6056338028169015,0.6955223880597016,0.4563120240018463,Menengah,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0423-UDIJQ,0.11267605633802817,0.3079601990049751,0.04951534733441034,Baru,Sedang,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1945-XISKS,0.9295774647887325,0.013930348258706454,0.15190399261481655,Lama,Rendah,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4910-AQFFX,0.11267605633802817,0.607960199004975,0.07413454881144704,Baru,Sedang,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2154-KVJFF,0.19718309859154928,0.6119402985074627,0.1261308562197092,Menengah,Sedang,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5360-LJCNJ,0.9859154929577465,0.8646766169154229,0.8696284329563813,Lama,Tinggi,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
2607-FBDFF,0.0,0.30597014925373134,0.003484883452573275,Baru,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
9647-ERGBE,0.4084507042253521,0.8139303482587064,0.3493364874221094,Menengah,Tinggi,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
3428-XZMAZ,0.0,0.508457711442786,0.005833141010846987,Baru,Sedang,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1100-DDVRV,0.22535211267605634,0.3139303482587064,0.09433994922686362,Menengah,Sedang,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0378-TOVMS,0.02816901408450704,0.672139303482587,0.02924071082390953,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
4355-HBJHH,0.9295774647887325,0.6114427860696517,0.6086545118855297,Lama,Sedang,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True
6728-WYQBC,0.0,0.026865671641791017,0.00024809600738518334,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
9058-CBREO,0.0,0.32139303482587056,0.003663743364874221,Baru,Sedang,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9029-FEGVJ,0.4366197183098592,0.6074626865671642,0.29439187629817676,Menengah,Sedang,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7216-KAOID,0.5633802816901409,0.01243781094527363,0.0899376875144242,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0318-QUUOB,0.0,0.6199004975124378,0.007125548119086083,Baru,Tinggi,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
6145-NNPNO,0.0,0.2577114427860696,0.002925225017309023,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5520-FVEWJ,0.15492957746478872,0.6592039800995024,0.10363489499192247,Baru,Tinggi,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
5339-TJFEK,0.8591549295774649,0.8681592039800995,0.7464112624048004,Lama,Tinggi,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
5572-ZDXHY,0.295774647887324,0.6572139303482587,0.211960535425802,Menengah,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True
2074-GUHPQ,0.22535211267605634,0.7407960199004975,0.17748096007385183,Menengah,Tinggi,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
4625-XMOYM,1.0,0.07960199004975121,0.22723863374105702,Lama,Rendah,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
5827-MWCZK,0.7746478873239437,0.7830845771144279,0.6246711285483498,Lama,Tinggi,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
1385-TQOZW,0.11267605633802817,0.021890547263681587,0.014856912070159243,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
5914-XRFQB,1.0,0.9706467661691541,0.9700092314793446,Lama,Tinggi,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4329-YPDDQ,0.26760563380281693,0.8950248756218905,0.2521232402492499,Menengah,Tinggi,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
4804-NCPET,0.25352112676056343,0.019402985074626844,0.04253404108008309,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3750-CKVKH,0.014084507042253521,0.4925373134328358,0.011291253173321025,Baru,Sedang,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5944-UGLLK,0.7323943661971831,0.36467661691542286,0.34929033002538656,Lama,Sedang,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
8063-GBATB,0.36619718309859156,0.6666666666666666,0.26176436648972995,Menengah,Tinggi,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
7787-BNTZM,0.07042253521126761,0.018905472636815884,0.012889453034848834,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
2252-ISRNH,0.11267605633802817,0.717412935323383,0.0864412647126702,Baru,Tinggi,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
9415-TPKRV,0.09859154929577466,0.3731343283582089,0.04938841449342258,Baru,Sedang,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5322-TEUJK,0.9859154929577465,0.9587064676616915,0.9325467343641819,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
4547-KQRTM,0.1267605633802817,0.6149253731343283,0.09368797599815372,Baru,Tinggi,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4877-EVATK,0.0,0.01741293532338306,0.00013847219016847444,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
1866-DIOQZ,0.9859154929577465,0.48308457711442776,0.5389279944611124,Lama,Sedang,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
8375-KVTHK,0.943661971830986,0.8164179104477611,0.7772386337410571,Lama,Tinggi,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False
2697-NQBPF,0.46478873239436624,0.8666666666666666,0.4063985691207016,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
3709-OIJEA,0.35211267605633806,0.6661691542288557,0.24991922455573504,Menengah,Tinggi,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
7639-SUPCW,0.295774647887324,0.3039800995024875,0.1195245788137549,Menengah,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1386-ZIKUV,0.08450704225352114,0.006965174129353213,0.01289522270943919,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0599-XNYDO,0.26760563380281693,0.5129353233830846,0.1755769674590353,Menengah,Sedang,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6377-WHAOX,0.8309859154929577,0.8746268656716417,0.737647126702054,Lama,Tinggi,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
6855-VLGOS,1.0,0.02288557213930348,0.16313754904223401,Lama,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
8999-XXGNS,1.0,0.8706467661691543,0.8782656358181399,Lama,Tinggi,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
8746-OQQRW,0.04225352112676056,0.06965174129353235,0.00958919916916686,Baru,Rendah,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3181-MIZBN,0.2112676056338028,0.014925373134328346,0.03399492268636049,Menengah,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0471-ARVMX,0.8591549295774649,0.861691542288557,0.7262981767828294,Lama,Tinggi,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
7766-CLTIC,0.1267605633802817,0.4248756218905473,0.07047657512116316,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5650-YLIBA,0.4225352112676057,0.6258706467661692,0.302532887145165,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0825-CPPQH,0.9859154929577465,0.008457711442786064,0.1562024001846296,Lama,Rendah,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
9084-OAYKL,0.8028169014084507,0.025373134328358193,0.13771636279713825,Lama,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
6122-LJADA,0.971830985915493,0.7154228855721393,0.7175455804292639,Lama,Tinggi,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
2400-XIWIO,0.9859154929577465,0.7149253731343282,0.7260673897992153,Lama,Tinggi,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
7524-VRLPL,0.9577464788732395,0.5557213930348258,0.5783752596353565,Lama,Sedang,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1069-XAIEM,0.0,0.6646766169154228,0.007644818832217863,Baru,Tinggi,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
7569-NMZYQ,1.0,0.9999999999999999,0.998574890376183,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
5201-USSQZ,0.35211267605633806,0.673134328358209,0.2512866374336487,Menengah,Tinggi,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2105-PHWON,0.4507042253521127,0.763681592039801,0.34495153473344103,Menengah,Tinggi,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
1494-EJZDW,0.1267605633802817,0.018905472636815884,0.023309485345026543,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4884-TVUQF,0.7887323943661972,0.8263681592039801,0.6647588276021232,Lama,Tinggi,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
8003-EWNDZ,0.1267605633802817,0.02935323383084576,0.023522963304869606,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1897-RCFUM,0.5352112676056339,0.05920398009950248,0.10336948996076623,Menengah,Rendah,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
9256-JTBNZ,0.14084507042253522,0.020398009950248763,0.026252019386106624,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
4658-HCOHW,0.28169014084507044,0.8412935323383085,0.2413281790906993,Menengah,Tinggi,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
2211-RMNHO,0.943661971830986,0.6671641791044776,0.6394184168012924,Lama,Tinggi,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
2432-TFSMK,0.23943661971830985,0.7099502487562188,0.18626817447495964,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False
3440-JPSCL,0.07042253521126761,0.8129353233830846,0.06102584814216479,Baru,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True
4929-ROART,0.23943661971830985,0.37810945273631835,0.1097449803831064,Menengah,Sedang,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1834-ABKHQ,0.7183098591549296,0.32537313432835824,0.29908262174013384,Lama,Sedang,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1741-WTPON,0.7746478873239437,0.9711442786069652,0.7557235171936303,Lama,Tinggi,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
3932-IJWDZ,0.619718309859155,0.8497512437810945,0.545701592430187,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1240-HCBOH,0.9295774647887325,0.07810945273631842,0.20087122086314332,Lama,Rendah,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
3594-KADLU,0.02816901408450704,0.16766169154228855,0.009496884375721208,Baru,Sedang,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8065-BVEPF,0.9014084507042254,0.8044776119402984,0.7474440341564735,Lama,Tinggi,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
3796-ENZGF,0.8732394366197184,0.48756218905472637,0.4864239556888991,Lama,Sedang,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1734-ZMNTZ,0.14084507042253522,0.06716417910447761,0.032529425340410804,Baru,Rendah,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2853-CWQFQ,0.0,0.41094527363184075,0.00470228479113778,Baru,Sedang,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0813-TAXXS,0.7605633802816901,0.5925373134328358,0.4967170551580891,Lama,Sedang,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
2519-TWKFS,0.33802816901408456,0.3666666666666667,0.16700900069236094,Menengah,Sedang,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2889-FPWRM,1.0,0.9905472636815921,0.9999999999999999,Lama,Tinggi,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0626-QXNGV,1.0,0.05870646766169152,0.2028213708746827,Lama,Rendah,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
6723-CEGQI,0.9014084507042254,0.26865671641791045,0.336389337641357,Lama,Sedang,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
6987-XQSJT,0.7464788732394366,0.6094527363184079,0.5021290099238402,Lama,Sedang,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4732-RRJZC,0.08450704225352114,0.019900497512437804,0.014487652896376643,Baru,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
9499-XPZXM,1.0,0.4626865671641791,0.5522674821140088,Lama,Sedang,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4338-EYCER,0.28169014084507044,0.36169154228855727,0.1276713593353335,Menengah,Sedang,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
